date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:34:25	44466/44466	---MCZ	200	added ('OK')	text/html	etag:W/%220bc932c3c5f228ee6a0e466e2bbd7fd5-gzip%22	http://www.dilseeducationfoundation.org/press-releases/2016/6/11/mpp-yadagiri-yadav-appreciates-dil-se-education-foundation-for-endorsing-haritha-haram-green-garland-to-telangana-program-for-planting-trees	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/2016/6/11/mpp-yadagiri-yadav-appreciates-dil-se-education-foundation-for-endorsing-haritha-haram-green-garland-to-telangana-program-for-planting-trees.html	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:26	43888/43888	---MCZ	200	added ('OK')	text/html	etag:W/%22f856113620d1c0257b0c3bf507652e53-gzip%22	http://www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-foundation-promotes-planting-trees-and-educates-students-to-conserve-the-environment	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-foundation-promotes-planting-trees-and-educates-students-to-conserve-the-environment.html	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:26	43768/43768	---MCZ	200	added ('OK')	text/html	etag:W/%22efd7d1fbe07b68149b562c47e829d57e-gzip%22	http://www.dilseeducationfoundation.org/press-releases/2016/6/11/with-the-support-of-dil-se-education-mpp-yadagiri-yadav-urges-children-to-join-government-schools	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/2016/6/11/with-the-support-of-dil-se-education-mpp-yadagiri-yadav-urges-children-to-join-government-schools.html	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:27	43505/43505	---MCZ	200	added ('OK')	text/html	etag:W/%227db9f10fd06fb6c60f0a76011371a6de-gzip%22	http://www.dilseeducationfoundation.org/press-releases/2016/6/11/mpp-yadagiri-yadav-revamps-government-school-with-dil-se-education-support	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/2016/6/11/mpp-yadagiri-yadav-revamps-government-school-with-dil-se-education-support.html	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:28	44690/44690	---MCZ	200	added ('OK')	text/html	etag:W/%226af998046fa319dba2f2f3aa081e2be5-gzip%22	http://www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-steps-forward-to-adopt-government-schools-by-facilitating-digital-education-improving-sanitation-and-infrastructure	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-steps-forward-to-adopt-government-schools-by-facilitating-digital-education-improving-sanitation-and-infrastructure.html	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:28	44890/44890	---MCZ	200	added ('OK')	text/html	etag:W/%220541f1ab80a9602b40b976a81107f45d-gzip%22	http://www.dilseeducationfoundation.org/press-releases/2016/6/11/mpp-yadagiri-yadav-takes-initiative-to-improve-the-infrastructure-and-provide-education-to-the-underprivileged-children-with-the-support-of-dil-se-education	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/2016/6/11/mpp-yadagiri-yadav-takes-initiative-to-improve-the-infrastructure-and-provide-education-to-the-underprivileged-children-with-the-support-of-dil-se-educat	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:34	45308/45308	---MCZ	200	added ('OK')	text/html	etag:W/%22f5bc4a0715a15eaa58a47f54cd8e59a8-gzip%22	http://www.dilseeducationfoundation.org/press-releases/2016/6/9/receiving-certificates-of-appreciation-from-members-of-government-of-telangana-for-the-outstanding-contribution-to-swachh-vidyalaya-program	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/2016/6/9/receiving-certificates-of-appreciation-from-members-of-government-of-telangana-for-the-outstanding-contribution-to-swachh-vidyalaya-program.html	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:34	44107/44107	---MCZ	200	added ('OK')	text/html	etag:W/%22012fd932306355c45608136682720ffd-gzip%22	http://www.dilseeducationfoundation.org/press-releases/?tag=Swachh+Vidyalaya	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/indexf497.html	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:34	44106/44106	---MCZ	200	added ('OK')	text/html	etag:W/%220574b18f1dedee27bb8413cc8d374574-gzip%22	http://www.dilseeducationfoundation.org/press-releases/?tag=SwachhVidyalaya	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/indexe85f.html	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:34	44104/44104	---MCZ	200	added ('OK')	text/html	etag:W/%22efb5cc1e6be20b88ae53c4bb85266cc3-gzip%22	http://www.dilseeducationfoundation.org/press-releases/?tag=digital+india	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/index78a9.html	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:35	785/785	---M--	200	added ('OK')	application/rss+xml	etag:W/%22d98ca0101304697e8376d47585922248%22	http://www.dilseeducationfoundation.org/ways-to-give?format=RSS	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/ways-to-givececb	(from http://www.dilseeducationfoundation.org/ways-to-give)
13:34:36	46599/46599	---MCZ	200	added ('OK')	text/html	etag:W/%222ac0b399333417b06e1674946785e4aa-gzip%22	http://www.dilseeducationfoundation.org/ways-to-give/	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/ways-to-give/index.html	(from http://www.dilseeducationfoundation.org/ways-to-give)
13:34:37	795/795	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Aug%202016%2008:04:37%20GMT	https://static1.squarespace.com/robots.txt		(from http://www.dilseeducationfoundation.org/)
13:34:47	101997/101997	---M--	200	added ('OK')	image/jpeg	etag:W/%2248d04bfda6d8e99f0498aca1d20c47e4%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/57596affe32140048009fccb/1465645499378/IMG_20160402_094125_HDR.jpg?format=1000w	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/57596affe32140048009fccb/1465645499378/IMG_20160402_094125_HDRb469.jpg	(from http://www.dilseeducationfoundation.org/press-releases/2016/6/9/shri-d-ronald-rose-ias-collector-district-magistrate-medak-telangana-state-appreciating-the-swachh-vidyalaya-efforts-at-mpps-ramachandrapuram-medak-telangana)
13:34:49	57599/57599	---M--	200	added ('OK')	image/jpeg	etag:W/%22093b265ffd68abcb4edf96de34f7df32%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be1efb6aa60ec37c2340d/1465645384386/9.jpg?format=1000w	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be1efb6aa60ec37c2340d/1465645384386/9b469.jpg	(from http://www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-foundation-introduces-english-as-a-medium-of-instruction-for-the-first-time-in-a-government-school-at-ramachandrapuram)
13:34:52	70903/70903	---M--	200	added ('OK')	image/jpeg	etag:W/%2296a2835933729ad377f4bb4b1ecdf12f%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be1bbb6aa60ec37c23395/1465639393399/8.jpg?format=1000w	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be1bbb6aa60ec37c23395/1465639393399/8b469.jpg	(from http://www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-foundation-endorses-mission-vidyalaya)
13:35:02	77194/77194	---M--	200	added ('OK')	image/jpeg	etag:W/%2230c9f0cf799d4a5205af363c913df195%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be141044262e4c49504e2/1465645360195/5.jpg?format=1000w	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be141044262e4c49504e2/1465645360195/5b469.jpg	(from http://www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-foundation-promotes-planting-trees-and-educates-students-to-conserve-the-environment)
13:35:03	100012/100012	---M--	200	added ('OK')	image/jpeg	etag:W/%226e8f04049b84c398158a963462e53124%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be1761d07c00975ada267/1465639340821/7.jpg?format=1000w	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be1761d07c00975ada267/1465639340821/7b469.jpg	(from http://www.dilseeducationfoundation.org/press-releases/2016/6/11/mpp-yadagiri-yadav-appreciates-dil-se-education-foundation-for-endorsing-haritha-haram-green-garland-to-telangana-program-for-planting-trees)
13:35:04	76772/76772	---M--	200	added ('OK')	image/jpeg	etag:W/%228f0be2bd547675eb2f199a7b988348f3%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be0f8cf80a1dcbbc37b31/1465645337966/4.jpg?format=1000w	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be0f8cf80a1dcbbc37b31/1465645337966/4b469.jpg	(from http://www.dilseeducationfoundation.org/press-releases/2016/6/11/with-the-support-of-dil-se-education-mpp-yadagiri-yadav-urges-children-to-join-government-schools)
13:35:08	196419/196419	---M--	200	added ('OK')	image/png	etag:W/%2289324cf587f46f5d8868e769a1677504%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be21e4d088e9dc6d63d14/1465645444892/10.png?format=1000w	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be21e4d088e9dc6d63d14/1465645444892/10b469.png	(from http://www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-foundation-and-mpp-take-up-the-mission-to-educate-students-to-protect-and-plant-trees-at-ramachandrapuram)
13:35:15	68529/68529	---M--	200	added ('OK')	image/jpeg	etag:W/%226d00f0d9ee37c15bba25f34188e5012b%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be09222482ea137065903/1465645321783/2.jpg?format=1000w	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be09222482ea137065903/1465645321783/2b469.jpg	(from http://www.dilseeducationfoundation.org/press-releases/2016/6/11/mpp-yadagiri-yadav-takes-initiative-to-improve-the-infrastructure-and-provide-education-to-the-underprivileged-children-with-the-support-of-dil-se-education)
13:35:16	82144/82144	---M--	200	added ('OK')	image/jpeg	etag:W/%22e5866926c9e935157d65f6392da7edf7%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be0d3cf80a1dcbbc37af6/1465639622410/3.jpg?format=1000w	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575be0d3cf80a1dcbbc37af6/1465639622410/3b469.jpg	(from http://www.dilseeducationfoundation.org/press-releases/2016/6/11/mpp-yadagiri-yadav-revamps-government-school-with-dil-se-education-support)
13:35:20	98175/98175	---M--	200	added ('OK')	image/jpeg	etag:W/%229f93395d7e55bd524911c9c5d1057a56%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/57596bc704426206fb134963/1465645247154/12924323_1672610902988212_903061452179906707_n.jpg?format=1000w	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/57596bc704426206fb134963/1465645247154/12924323_1672610902988212_903061452179906707_nb469.jpg	(from http://www.dilseeducationfoundation.org/press-releases/2016/6/9/receiving-certificates-of-appreciation-from-members-of-government-of-telangana-for-the-outstanding-contribution-to-swachh-vidyalaya-program)
13:35:34	463426/463426	---M--	200	added ('OK')	image/jpeg	etag:W/%2299a4da4ca8d1741ddec958e56d25fc7d%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575bdfc0356fb0f0120fa346/1465645303337/1.jpg?format=1000w	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/57596aede32140048009fc6b/575bdfc0356fb0f0120fa346/1465645303337/1b469.jpg	(from http://www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-steps-forward-to-adopt-government-schools-by-facilitating-digital-education-improving-sanitation-and-infrastructure)
